2022-Mar-14 09:12:07.141280 INFO    [daemon] 

 
                           .===;========.__, 
                           (/__)___________| 
     L___________,--,--/ /-,-,-/ /-,   ________ 
=====)o o o o ======== )) ____,===,___7_/_,_,_,_,'---,-, 
     `--._,_,_,-,--,--'' (____| _ |___ oo ; ; ; ; ; ;_____ T| 
              `-'--'-/_,-------| ) ___--,__,------._  __  |I| 
                        ==----/    / )/--/_         `-._`-'I| 
                       /=[  ]/     ` ==.- -             `-.L| 
                      /==---/            - -  
                      '-.__/              __7 

 2ACoin v2.1.4.145 ()
 This software is distributed under the General Public License v3.0

 Copyright 2018-2021, 2ACoin Developers

 Additional Copyright(s) may apply, please see the included LICENSE file for more information.
 If you did not receive a copy of the LICENSE, please visit:
 https://github.com/2acoin/2acoin/blob/master/LICENSE


2022-Mar-14 09:37:28.687208 INFO    [node_server] Attempting to add IGD port mapping.
2022-Mar-14 09:37:32.692010 INFO    [node_server] No IGD was found.
2022-Mar-14 09:37:32.692154 INFO    [daemon] P2p server initialized OK
2022-Mar-14 09:37:32.692226 INFO    [daemon] Starting core rpc server on address 127.0.0.1:17910
2022-Mar-14 09:37:32.692478 INFO    [daemon] Starting p2p net loop...
2022-Mar-14 09:37:32.692571 INFO    [node_server] Starting node_server
2022-Mar-14 09:37:53.616764 INFO    [protocol] [95.179.141.4:17890 OUT] Your 2ACoin node is syncing with the network (2.67% complete) You are 1220013 blocks (1270 days) behind the current peer you're connected to. Please be patient! 
2022-Mar-14 09:37:53.616949 INFO    [protocol] New Top Block Detected: 1253430
2022-Mar-14 09:37:56.722604 INFO    [Core] Block 33500 (7850d464d7f9b3de660b6602e8481dbde8af3d2d76e3382ae67fb2f60a519f0d) added to main chain
2022-Mar-14 09:37:58.891955 INFO    [Core] Block 33600 (157e7afaec7421d26b6a61e40f59dc7c855f1def4e64cd6b91a99c0b94f83d4e) added to main chain
2022-Mar-14 09:38:02.095990 INFO    [Core] Block 33700 (595881054ba458fa287dd1a7d10e346dac9f233c6e1f206d4cd5c9cae5379041) added to main chain
2022-Mar-14 09:38:04.012273 INFO    [Core] Block 33800 (2edac0b9186575ea008486792dc44ea213681ea30c045dbf1b720fbc0b06766f) added to main chain
2022-Mar-14 09:38:04.194606 INFO    [protocol] [144.202.29.252:17890 OUT] Your 2ACoin node is syncing with the network (2.70% complete) You are 1219623 blocks (1270 days) behind the current peer you're connected to. Please be patient! 
2022-Mar-14 09:38:05.915743 INFO    [Core] Block 33900 (3b6c9abebb713e5fbc6df619aa1d7efdc629e266b5986b17f9174ffb061321af) added to main chain
2022-Mar-14 09:38:08.288077 INFO    [Core] Block 34000 (a8cd8ba892be3cf065aaa65407133298dcbd9a7146b5809ba8a5a0531d3f487d) added to main chain
2022-Mar-14 09:38:10.313054 INFO    [Core] Block 34100 (068962242a7691f97b36e5ffb7bd2fbb88d42ccd49c06b12ee5e1612dc1e4c94) added to main chain
2022-Mar-14 09:38:12.788975 INFO    [Core] Block 34200 (03acc0d178e1528d9c36aa63d413675e083f9d686547d469e0e5db5ef6f2b3df) added to main chain
2022-Mar-14 09:38:14.496645 INFO    [protocol] [144.76.173.210:17890 OUT] Your 2ACoin node is syncing with the network (2.74% complete) You are 1219137 blocks (1269 days) behind the current peer you're connected to. Please be patient! 
2022-Mar-14 09:38:14.520058 INFO    [Core] Block 34300 (c615fb1a88488c09cf2ffe59c43f1fa204411b8c19e8a11a8b4543eeaeaddc9d) added to main chain
2022-Mar-14 09:38:16.418521 INFO    [Core] Block 34400 (96acaea58d119ea64fce637d111e0b0358b3ed4e9be303848b7dd5753e48fb31) added to main chain
2022-Mar-14 09:38:18.712949 INFO    [Core] Block 34500 (7b3a2f841509244ad4ac74a6cbcdcb5b60d2b7047be31f5acfd4e68c57bec8e5) added to main chain
2022-Mar-14 09:38:20.896564 INFO    [Core] Block 34600 (e8dff7884e86677570c834364b135714382183827cad9ba50321ed10d374761b) added to main chain
2022-Mar-14 09:38:22.987373 INFO    [Core] Block 34700 (01529872df51e1864bc9bb65eefb5225d34f35448421aaaa93be5d7631667adb) added to main chain
2022-Mar-14 09:38:24.910177 INFO    [Core] Block 34800 (baef79d2f50ed90773e7517c6b979ba06c1d951b7d3b9832ea8b93050a582a05) added to main chain
2022-Mar-14 09:38:25.088723 INFO    [protocol] [207.148.6.195:17890 OUT] Your 2ACoin node is syncing with the network (2.78% complete) You are 1218613 blocks (1269 days) behind the current peer you're connected to. Please be patient! 
2022-Mar-14 09:38:27.118085 INFO    [Core] Block 34900 (6072fc7fdf7ed470f22e87d02613a7ea9ea5f8df99d4d8c7ca6c1d1827f058b7) added to main chain
2022-Mar-14 09:38:29.118477 INFO    [checkpoints] CHECKPOINT PASSED FOR INDEX 35000 81610d559594a2a8d9b87b0ef051a06a6e40a0cd2d88fc312e1cd1733de0b3d2
2022-Mar-14 09:38:29.119728 INFO    [Core] Block 35000 (81610d559594a2a8d9b87b0ef051a06a6e40a0cd2d88fc312e1cd1733de0b3d2) added to main chain
2022-Mar-14 09:38:33.406356 INFO    [Core] Block 35100 (706596d8baf355023f42c43ae71dbdbaa02e36e4c3eb8636dcab0b3c40637633) added to main chain
2022-Mar-14 09:38:35.012707 INFO    [Core] Block 35200 (c4b3a62c8a2acde305aa95d4f18ee78adad2bd5869a24a5770874f985f971abb) added to main chain
2022-Mar-14 09:38:37.255432 INFO    [Core] Block 35300 (664756398fe2602819e866c9b7732a5ab5ebbabc3a95e9d91e2e813d34785094) added to main chain
2022-Mar-14 09:38:39.490335 INFO    [Core] Block 35400 (4637fa4b5103bbc572c53745189826830906f62960117cbede66e8f5c4ec12c0) added to main chain
2022-Mar-14 09:38:40.376882 INFO    [protocol] [116.202.173.125:17890 OUT] Your 2ACoin node is syncing with the network (2.83% complete) You are 1218011 blocks (1268 days) behind the current peer you're connected to. Please be patient! 
2022-Mar-14 09:38:41.602767 INFO    [Core] Block 35500 (b2df93eb19cfc767ebc4e7ffdff05f798dba72dfd98b16bb7baba35565e4011a) added to main chain
2022-Mar-14 09:38:43.487385 INFO    [Core] Block 35600 (17e7c13b11018a894d738f5d546ea17865d8dc03d5517328e3b0f2901aacfdc2) added to main chain
2022-Mar-14 09:38:45.701053 INFO    [Core] Block 35700 (d3dee2666527bc7f0a95a78cc0098d9c0236122df437b62d23d1ce6b863c9a7e) added to main chain
2022-Mar-14 09:38:47.837490 INFO    [Core] Block 35800 (0841ac71a54a4cf3b3b8218cf65e67c4dbcb53b908a2be29766c1af1f453e2e4) added to main chain
2022-Mar-14 09:38:50.062913 INFO    [Core] Block 35900 (397546938e91a39262fdd52425db2dd83afd318843a752d873f352a25f730631) added to main chain
2022-Mar-14 09:38:51.050627 INFO    [protocol] [45.76.232.71:17890 OUT] Your 2ACoin node is syncing with the network (2.87% complete) You are 1217513 blocks (1268 days) behind the current peer you're connected to. Please be patient! 
2022-Mar-14 09:38:52.737807 INFO    [Core] Block 36000 (69ad050333cb9d84fec0eebfdaefac251725cf1c5bb5d4463268378c8a46be66) added to main chain
2022-Mar-14 09:38:55.099767 INFO    [Core] Block 36100 (c80be83a0b8a1242cd03b58ed05295f4565b960a9ec71915800a0193bea8840f) added to main chain
2022-Mar-14 09:38:56.998450 INFO    [Core] Block 36200 (b4b27ed0f9b33dd6d19c5df0c34a6ce3cf470aae1d4b8e0da8a11ffd5bf009d3) added to main chain
2022-Mar-14 09:38:59.390328 INFO    [Core] Block 36300 (40b0827352207149eeaf3cabf160e7a274a1dfe7b847fb559a72e2e5a9282e3f) added to main chain
2022-Mar-14 09:39:01.700065 INFO    [protocol] [207.148.3.17:17890 OUT] Your 2ACoin node is syncing with the network (2.90% complete) You are 1217033 blocks (1267 days) behind the current peer you're connected to. Please be patient! 
2022-Mar-14 09:39:01.719129 INFO    [Core] Block 36400 (da3848ae49875f2f1c75aa6f1dec88235df04d84729ace967d472d14d7b40c83) added to main chain
2022-Mar-14 09:39:03.902984 INFO    [Core] Block 36500 (412d8340f6bc70406284c576cb5dfbfd56a5e44bece8e83b4795586bb3b7d854) added to main chain
2022-Mar-14 09:39:06.484850 INFO    [Core] Block 36600 (929296f2533fa05680094a32ae8c25bfd31d88eac8ece3cd9f6d34ef2f0f183b) added to main chain
2022-Mar-14 09:39:08.540379 INFO    [Core] Block 36700 (423d8444f3f9c94735768b2d458e1d92b480c8957af3d82d2da2f352379ba2b4) added to main chain
2022-Mar-14 09:39:10.798195 INFO    [Core] Block 36800 (408b1c8524eb2f836897eeeb04f64f6cecd8fdc6ff3a2395dac9fdac53937eb6) added to main chain
2022-Mar-14 09:39:13.053054 INFO    [Core] Block 36900 (e95ef9b39f9584066c50a6f12382455a1625feba457d26095e3236954f8540f3) added to main chain
2022-Mar-14 09:39:15.334941 INFO    [Core] Block 37000 (737b0f4ca9e6af997a87d0e8a3f5a7d232b9f9d7527d9957f35f7ad8616f472d) added to main chain
2022-Mar-14 09:39:17.303428 INFO    [Core] Block 37100 (d4811349429c9ff090b737ccad85770cfe7c78edff307c9bb2e5d422caa4fca4) added to main chain
2022-Mar-14 09:39:17.487923 INFO    [protocol] [108.61.205.5:17890 OUT] Your 2ACoin node is syncing with the network (2.96% complete) You are 1216314 blocks (1266 days) behind the current peer you're connected to. Please be patient! 
2022-Mar-14 09:39:19.766974 INFO    [Core] Block 37200 (bf2d680b95fa8613aff44c71b6d1e0557aeebd115c745091e053048e4945952f) added to main chain
2022-Mar-14 09:39:22.029685 INFO    [Core] Block 37300 (543f826565cb4d04dc5fe777e670695bbea3c11e0737d64b5d64a5d9554b64f3) added to main chain
2022-Mar-14 09:39:24.350193 INFO    [Core] Block 37400 (719ef76ba476d136a8c45814cd03da4a8790f9a253a9735babf1b27d9c50fe9f) added to main chain
2022-Mar-14 09:39:26.526170 INFO    [Core] Block 37500 (3740da849ce1119c864cbe4f38d10b48894b300a7154f0e978d3071699b66f8d) added to main chain
2022-Mar-14 09:39:28.721277 INFO    [Core] Block 37600 (90021ce2eed5cc624905b5591f394f29f3ae433ee4bdca438974bf569b0e2de1) added to main chain
2022-Mar-14 09:39:30.926517 INFO    [Core] Block 37700 (904e115bd8149a2761517688b42e65a7a7507e1b7491756589e51be43268d8c0) added to main chain
2022-Mar-14 09:39:33.016030 INFO    [Core] Block 37800 (24fb8103d5c1cf18d0f9d64b20ad4311a8814c72dd3b6132781c025f5dfb7436) added to main chain
2022-Mar-14 09:39:34.815891 INFO    [Core] Block 37900 (34280c8afb9cfde9ba16735cc06649b751c69a7e7b9ce7e736bfcf0b07bd05ba) added to main chain
2022-Mar-14 09:39:36.800795 INFO    [Core] Block 38000 (0c5bd70ce99525bdb16006fde7d525eaba6e73bf43a529ba55d053a0c5c6072c) added to main chain
2022-Mar-14 09:39:38.495134 INFO    [Core] Block 38100 (062fcaecdb2eca2ed879ea7c3ded8252a8a262ff36cbccda738b3a5f5f722359) added to main chain
2022-Mar-14 09:39:40.493607 INFO    [Core] Block 38200 (690f97e3d0daf81bfb189553d283b235ba600c3af146222062fba3d693e72c44) added to main chain
2022-Mar-14 09:39:42.506212 INFO    [Core] Block 38300 (4d5778ed90a7e6198014f9cb8dd4c1bb689cfcc1e838f7ad3724dd079ef69e4f) added to main chain
2022-Mar-14 09:39:44.397842 INFO    [Core] Block 38400 (a340fcceaed5a71eaa8be8d183ec94629d4729d819d91fce51c4480fe26b9149) added to main chain
2022-Mar-14 09:39:46.113839 INFO    [Core] Block 38500 (99d85bd80dc9644c893e878b5345183ff79bf5b2236234edad9a6be45d1be0dc) added to main chain
2022-Mar-14 09:39:48.398422 INFO    [Core] Block 38600 (5e447d027e94d5481546f516c25c734d54574a151ffc88999648cbddf1be0586) added to main chain
2022-Mar-14 09:39:50.287550 INFO    [Core] Block 38700 (86996eb87e73bcb8e39bfdc15e2f38c3d16ef6dacf41457531abe5ebd5b1052a) added to main chain
2022-Mar-14 09:39:52.793350 INFO    [Core] Block 38800 (4c45aae2a3f05142cd411d23017ed77c19a3dd7209a95bd4bdd85b36c67091cd) added to main chain
2022-Mar-14 09:39:54.410190 INFO    [Core] Block 38900 (5b70e643cbfa8288298a3b0c6e545224ab28da1b789e6a90d77dc0354ee632ec) added to main chain
2022-Mar-14 09:39:56.590126 INFO    [Core] Block 39000 (21f44022e7b092e919bcf37bbfa2f4469cecd014c665f1a38610e5b93cacfb64) added to main chain
2022-Mar-14 09:39:58.886797 INFO    [Core] Block 39100 (e82201931b0255803b11108fbf2760213a1245b36e21a34e16e32e1bc2ee6873) added to main chain
2022-Mar-14 09:40:00.703838 INFO    [Core] Block 39200 (a7512e0e3523f41b9aadc06df85ecbc52ccbb88b55845f0cdcebf57256e24b36) added to main chain
2022-Mar-14 09:40:03.134347 INFO    [Core] Block 39300 (b037c2878a901674e4c5c436664b30c887da7c5de09a6b276da78c8dbac3ff7d) added to main chain
2022-Mar-14 09:40:05.187966 INFO    [Core] Block 39400 (bc8a87f22fdf9a80a738d5dd463a23a50ec0c1c08c0433a3689022810df62039) added to main chain
2022-Mar-14 09:40:06.512312 INFO    [Core] Block 39500 (6b569efb30c490431f8c2a28caadf7d19f9ca4f57e3cc0b72f580a81b4d297f8) added to main chain
2022-Mar-14 09:40:08.597727 INFO    [Core] Block 39600 (cdf155b9ac9e7d084c1a4562e9f46f0691b99129460b6e9f82466b868f2c6a80) added to main chain
2022-Mar-14 09:40:10.420114 INFO    [Core] Block 39700 (fdf4186b436db376cbf429f0d811f97b9a09317a3f814b5fcdb8fc0031184340) added to main chain
2022-Mar-14 09:40:12.400575 INFO    [Core] Block 39800 (2ee165a4eacbd39890f6e9e6e7e51b71e1c26bff51ef102b2716de6d4cbda475) added to main chain
2022-Mar-14 09:40:14.441877 INFO    [Core] Block 39900 (216dfe5460c74c801becb68289127642d398deab9798adb43bc26b7da7251aff) added to main chain
2022-Mar-14 09:40:16.105992 INFO    [checkpoints] CHECKPOINT PASSED FOR INDEX 40000 b82f45521363c28c8dc5d1a0f89b757fde2abb67b02b98c24c65f4b14b839264
2022-Mar-14 09:40:16.107001 INFO    [Core] Block 40000 (b82f45521363c28c8dc5d1a0f89b757fde2abb67b02b98c24c65f4b14b839264) added to main chain
2022-Mar-14 09:40:18.403070 INFO    [Core] Block 40100 (760718af8324e575a258bd0d999eca6c95ba6bde4a876a15f913f980dd98a4dd) added to main chain
2022-Mar-14 09:40:20.489895 INFO    [Core] Block 40200 (6392c8abce805fd6dcd9dc932bbc85c754b169526e039fea05c79ad417e970e1) added to main chain
2022-Mar-14 09:40:22.299239 INFO    [Core] Block 40300 (0364d426c7ca017a8d8cf346a3a764fb3c320ab332d5197d0452e2339ec0db70) added to main chain
2022-Mar-14 09:40:24.217419 INFO    [Core] Block 40400 (e200d4b86cd7fe281e6b93df0400502a94918e34b2a0e2abc1d8700bb7c893b9) added to main chain
2022-Mar-14 09:40:26.215196 INFO    [Core] Block 40500 (cdade295776b75adea4266eada62b6e0951d0fb9c42706b5c4f3fa6a5dac859d) added to main chain
2022-Mar-14 09:40:28.319698 INFO    [Core] Block 40600 (8f412cb57592452d808dcd811277338fa15c60f311c9b149ccc1686f5cd34311) added to main chain
2022-Mar-14 09:40:30.508842 INFO    [Core] Block 40700 (2f356912dcd6134458d76d83521ddd85a14c5482b8c50b5280b5ec1da84fdaa6) added to main chain
2022-Mar-14 09:40:32.506342 INFO    [Core] Block 40800 (56c618a2c4f964ae08ad235daafa007ed5b8374c91dcb95ca5ffc40611c50795) added to main chain
2022-Mar-14 09:40:34.320939 INFO    [Core] Block 40900 (b8ea7275cda72ac8eb2abe911133a76654b089666b9086b2fc090428f3c13c3b) added to main chain
2022-Mar-14 09:40:35.803150 INFO    [Core] Block 41000 (d0b95d40f3f5865b383b3812e6753a38ce0d0d9f9df8a0897c2fd4f5604be390) added to main chain
2022-Mar-14 09:40:38.111224 INFO    [Core] Block 41100 (e6e97a87e0086ec92ea79df3f77cda75aff2d485fb6b0c86bad849a546d7a8a1) added to main chain
2022-Mar-14 09:40:40.600440 INFO    [Core] Block 41200 (8827b4eb75a956a48b1287775e47d0d267c3672eeda5a5c3f65e934b17de68a1) added to main chain
2022-Mar-14 09:40:43.615191 INFO    [Core] Block 41300 (af609165d2d58683f0d65f5f84804ba358ae3b8fd10affb15fca08209ec56000) added to main chain
2022-Mar-14 09:40:46.009146 INFO    [Core] Block 41400 (32950143e5c100507d248e440c6dc871d7be99cc29abc8bff3054e4caa08d7bd) added to main chain
2022-Mar-14 09:40:48.692268 INFO    [Core] Block 41500 (a3244c0061bf608aa7f60a0a2d1f0916849917f196ed1e6ee582edef4e708d3a) added to main chain
2022-Mar-14 09:40:50.503689 INFO    [Core] Block 41600 (f4613d08b2737031493748f81b6f65d398ac2d0e46d071bbb65093958ad91e50) added to main chain
2022-Mar-14 09:40:52.310380 INFO    [Core] Block 41700 (c76ea6de4fec0b6f9d3f917b22f3fce435cb4f85ec1a50863d63fdbbd92db816) added to main chain
2022-Mar-14 09:40:54.296850 INFO    [Core] Block 41800 (519c82e93660b121755786ed774a026639cd41ce444d5b154f9c7f50f9c34bd8) added to main chain
2022-Mar-14 09:40:56.588116 INFO    [Core] Block 41900 (cde0b62eb39ed73c7c723715aa6a6572ca5a113f004c9d0b3de55dc01481a1b4) added to main chain
2022-Mar-14 09:40:58.702296 INFO    [Core] Block 42000 (33f2f1e7de4dae4518c0a215f1b7db23ece6a63f271ceb4d0ce55c4a0a015c7f) added to main chain
2022-Mar-14 09:41:00.801245 INFO    [Core] Block 42100 (7b51edf7c36b75c1918706b46984745423369ce4440fdde65f5f3f439dfd2b9c) added to main chain
2022-Mar-14 09:41:02.692482 INFO    [Core] Block 42200 (40e9fb077754cef19b5da9b0b1fff800fe8e2cbdaf831797143d84e02e698f7b) added to main chain
2022-Mar-14 09:41:04.504636 INFO    [Core] Block 42300 (63f38704a06d6ae90e5b029a423767d9153e8c25ca4562fce9ffc952e39804c0) added to main chain
2022-Mar-14 09:41:06.514485 INFO    [Core] Block 42400 (23c33ee3d03ca3ed18455704413baeb2deecec22a65d7391fc86c4d0ac6347c0) added to main chain
2022-Mar-14 09:41:08.897504 INFO    [Core] Block 42500 (cbad1ec0e25b6497ee5ef0459522d1b73aaf70fec898c1631e8f34613effc760) added to main chain
2022-Mar-14 09:41:11.119145 INFO    [Core] Block 42600 (2a1d45be7e151d246416d5d07f1f95567b2bd10b9209c69bf86d3df953170083) added to main chain
2022-Mar-14 09:41:13.306280 INFO    [Core] Block 42700 (f6511376852483a2b08a96c0552486a0face0a2733e657dc28aafd527c83e8ec) added to main chain
2022-Mar-14 09:41:15.402833 INFO    [Core] Block 42800 (d5c57ab39d3e6c7089e6b2909a407298a32abc7b6ce9f4de0eb8691f083cfa3f) added to main chain
2022-Mar-14 09:41:17.493399 INFO    [Core] Block 42900 (291ccac8eed1e4339c52bcce25693474097bb4992c5252252ab9821c0a31f56d) added to main chain
2022-Mar-14 09:41:19.701601 INFO    [Core] Block 43000 (ee30169d7133aa73d7d3b56adf5076d0bd2a98e96a6e75e613765334cc3a1f6e) added to main chain
2022-Mar-14 09:41:21.418098 INFO    [Core] Block 43100 (908fa93cc604eb35430cf9c7fa867e50b869ef73e12b5acb626500a55e3364cb) added to main chain
2022-Mar-14 09:41:23.493543 INFO    [Core] Block 43200 (44fc9e394d1ffe6b7e665d964b8a704e278c12f6058af1345025713e003e6fe0) added to main chain
2022-Mar-14 09:41:25.399626 INFO    [Core] Block 43300 (5f8384ccb949d9a331230c20cbe3cb8e2cb0d6c989c232b4ef898540d0000bcd) added to main chain
2022-Mar-14 09:41:27.113155 INFO    [Core] Block 43400 (5de36e86252cffef0276b89a3c71bb227674d83ea569e2e792c925ec8ffa7145) added to main chain
2022-Mar-14 09:41:29.215210 INFO    [Core] Block 43500 (1215bb1344b66643061525956e5c8709d891846ba12a6183c0b1a8594996219c) added to main chain
2022-Mar-14 09:41:30.913896 INFO    [Core] Block 43600 (1e9d3ab3cfbdefad72578c6f40e4714bc0b6b35b6d06d846599482dc0064f678) added to main chain
2022-Mar-14 09:41:32.813812 INFO    [Core] Block 43700 (5e9c17375607ff5b8f45ffb6a0d7028278c0b552e792af858769c35c09215b3a) added to main chain
2022-Mar-14 09:41:34.810466 INFO    [Core] Block 43800 (ff542308fcdb714efbc87d75d1912d3f874f445fe4ebf1f104530dda375c0eb7) added to main chain
2022-Mar-14 09:41:36.717783 INFO    [Core] Block 43900 (d0ed322603b080b23c072d075cb77305bdda85a8052c03b89a7aa1d1c5010121) added to main chain
2022-Mar-14 09:41:38.510422 INFO    [Core] Block 44000 (9b314cd36046ad14bd49c78e59de610eb732c0084cc199dde493dbdcdb711e58) added to main chain
2022-Mar-14 09:41:40.408614 INFO    [Core] Block 44100 (19ed05bcc6392f14fe0e45b130da51898f105fc55aea8c26aaaa31cd7d8c51d2) added to main chain
2022-Mar-14 09:41:42.419047 INFO    [Core] Block 44200 (d69415534b2e0aa1dd510242f3e55a49414cfb80cd1aa927556837772c27fcd0) added to main chain
2022-Mar-14 09:41:44.391912 INFO    [Core] Block 44300 (ea27650ffd94654463e37fecfa313d9aa8e247bb0df475170a7f3ec91a149b0a) added to main chain
2022-Mar-14 09:41:46.394049 INFO    [Core] Block 44400 (8a6ff99383748e1617aa6a5f0ba97ca37e00b72952c457350d861beb36d6db84) added to main chain
2022-Mar-14 09:41:48.500129 INFO    [Core] Block 44500 (51065ce1b7df4f6c893e843d56f09e3e1b64ed95b74f539c9ae2e27825dda256) added to main chain
2022-Mar-14 09:41:50.187650 INFO    [Core] Block 44600 (6aa72a4b7c6997aa1b09b3fb62590f74c0ed7a0907f3200ada4e05435f690403) added to main chain
2022-Mar-14 09:41:52.297635 INFO    [Core] Block 44700 (84da054f0e823c35dab032826a457439fa3a8bc4d6fb1a42f32b68dfb97c85b1) added to main chain
2022-Mar-14 09:41:54.512272 INFO    [Core] Block 44800 (eb545eed56c6e8fb7d644cde801cfb3294dd31192ac39aeda87d1009ee6e5a31) added to main chain
2022-Mar-14 09:41:56.402986 INFO    [Core] Block 44900 (2ea978fb304129af7b9c8a1f59a1ba98a151c97335f06b732f16c33f26102840) added to main chain
2022-Mar-14 09:41:58.693318 INFO    [checkpoints] CHECKPOINT PASSED FOR INDEX 45000 dfe435831de24aca7fd1b44fabbe424f04f1b6412b39204ef71245c700a938a0
2022-Mar-14 09:41:58.699699 INFO    [Core] Block 45000 (dfe435831de24aca7fd1b44fabbe424f04f1b6412b39204ef71245c700a938a0) added to main chain
2022-Mar-14 09:42:00.518912 INFO    [Core] Block 45100 (3788c0ac6436042c48aba67fbfd9ebfb9e78f27aae9226c7277580e3fb419390) added to main chain
2022-Mar-14 09:42:02.286788 INFO    [Core] Block 45200 (7df79d71643ce88cac7006f251ab7224ae8b1591e1d34b611acbfba49d1f7000) added to main chain
2022-Mar-14 09:42:04.112340 INFO    [Core] Block 45300 (90791bfa85cf0423b1efe20942990196995f53cd39854e28a01047f50ee84bfe) added to main chain
2022-Mar-14 09:42:06.196065 INFO    [Core] Block 45400 (62d8142734331c76de4f7dd2a55108946a7428adaaca29ef49f6b21cf79c1ec6) added to main chain
2022-Mar-14 09:42:08.290816 INFO    [Core] Block 45500 (ff6ee09adfb558c51dc48cf8c7db72eb36130d2ff352b25eb2d2f6e50147205f) added to main chain
2022-Mar-14 09:42:10.208531 INFO    [Core] Block 45600 (6f4f0224e51d31ac8676b0b705b9a84e660f5afdd2f680a3f15b378723ef9c59) added to main chain
2022-Mar-14 09:42:12.596250 INFO    [Core] Block 45700 (2398f8eca04c9891a892bae89ebf713833ca590345589be7b8e7f390fe5f4c4f) added to main chain
2022-Mar-14 09:42:14.515641 INFO    [Core] Block 45800 (255a53ef4e77c553f86405a184c3bc6bf97a2644765be6fd2a0cc9472878d00f) added to main chain
2022-Mar-14 09:42:16.892280 INFO    [Core] Block 45900 (b3d9271df9be1272b83efd3501ee86c9206e404da4c0dbd5492e8f4f775ea1eb) added to main chain
2022-Mar-14 09:42:19.011835 INFO    [Core] Block 46000 (03ab88355a8c08f6221eae97cc0d9fb766250109fbff04dc533551b3db16969a) added to main chain
2022-Mar-14 09:42:20.801639 INFO    [Core] Block 46100 (f0677518ea87b57f96bec3d9495ea80da666bd46d6b4aa97c6261f303922df2a) added to main chain
2022-Mar-14 09:42:22.730926 INFO    [Core] Block 46200 (e37bcc0dd0f0920e862da0e723149d6e5e8b06e3688597032ebe9d72c23ccf83) added to main chain
2022-Mar-14 09:42:25.031516 INFO    [Core] Block 46300 (49e6f781db4a40c2221e845964238c49e0f59f62f292d3c622269aebb6cccd24) added to main chain
2022-Mar-14 09:42:27.014208 INFO    [Core] Block 46400 (5a360cd3194c09d362de2743c9f39bc173a925273f54dcfd816c0288ef2ce255) added to main chain
2022-Mar-14 09:42:29.190918 INFO    [Core] Block 46500 (a235a9b223f856e6e366a2b436d4e0d90ec11f26198044bb93b7913fe2b816fc) added to main chain
2022-Mar-14 09:42:30.893104 INFO    [Core] Block 46600 (615c19e0717ee60f108b682391d007a554a08323206d9fe886958f3a385f87e0) added to main chain
2022-Mar-14 09:42:33.186730 INFO    [Core] Block 46700 (b1dd73cb1dbd1fc9c7b53141fe133fc2ec3a22bf7cdfa6ae2825f6dad374a623) added to main chain
2022-Mar-14 09:42:35.087352 INFO    [Core] Block 46800 (b960f038cc69a780f944298196c33a3124091bd8a52a7b78d29a4d8956745be8) added to main chain
2022-Mar-14 09:42:37.288543 INFO    [Core] Block 46900 (175342cbf9e7f7f6e3d7d10b0e7fc543a59e926763b4f1dfb2581beb69ec0531) added to main chain
2022-Mar-14 09:42:39.008019 INFO    [Core] Block 47000 (68c369855a93184009550acc409baa2976c9aa2eb546f87cb830ccfa44f7f94a) added to main chain
2022-Mar-14 09:42:40.609556 INFO    [Core] Block 47100 (1f94f61a4551c29206e6a7f82d22aa6a057c8c24757e870d94d3224fb7d585df) added to main chain
2022-Mar-14 09:42:42.691042 INFO    [Core] Block 47200 (6253ba9a3df4c52c1e9d8ead0af888e51cbd1f16798d9358991c2c8b0c4689eb) added to main chain
2022-Mar-14 09:42:44.391070 INFO    [Core] Block 47300 (8e8ccdaeba657435a2b0ee6aa87e55b3ac82e716b56eee48a5754d45cbcfa085) added to main chain
2022-Mar-14 09:42:50.811122 INFO    [Core] Block 47400 (188c9fb151e5ba1fdff5f7fe61012240c2f60ac8fd4ce3ef63912c2c9a1346a9) added to main chain
2022-Mar-14 09:42:53.316324 INFO    [Core] Block 47500 (8ba5fe0df79052e8697685a66e61d1919a7fac859875c9cd0d55ac66e969e47a) added to main chain
2022-Mar-14 09:42:55.487287 INFO    [Core] Block 47600 (428d389e2b6c288c94191a9fbb205b0d1efd64a42f1f85fdb26887af16f3dd7e) added to main chain
2022-Mar-14 09:42:57.699577 INFO    [Core] Block 47700 (94d55caea583881c2634e08e8320b72f04d5b3fb7ead92925dfc5588a9a73598) added to main chain
2022-Mar-14 09:43:00.422418 INFO    [Core] Block 47800 (77cf31224b524fd8369aca5e8c8db1fc8918735b8fff0e9e79454f78285d170b) added to main chain
2022-Mar-14 09:43:02.891406 INFO    [Core] Block 47900 (4197e8849420381ca334976d5ce1eba8c2a8bc8ee1389d8e934dd8fbc6a87098) added to main chain
2022-Mar-14 09:43:04.816472 INFO    [Core] Block 48000 (aa12c2fafe7c9938b427f28cf88fe75ec452c76f78f756b6abe9c347d27433aa) added to main chain
2022-Mar-14 09:43:07.114275 INFO    [Core] Block 48100 (9c3106768a50fbeea147233170656f3af8a5dab3fe03978868a9b83912f953dc) added to main chain
2022-Mar-14 09:43:09.698476 INFO    [Core] Block 48200 (00ced3c87cbabaced030ffb3f983261f5bfaafcb87e71faf997988529a37956b) added to main chain
